source,instances,feature_iac_file_loc,feature_iac_file_churn,feature_files_num_normalized_resources,feature_iac_file_dependency,feature_nb_files,feature_nb_iac_files,feature_nb_noniac_files,feature_avg_files_per_commit,feature_avg_iac_files_per_commit,feature_avg_noniac_files_per_commit,feature_nb_content_sim_files,feature_nb_path_sim_files,feature_Ratio_out_of_cofiles_developers,feature_Ratio_out_of_all_developers,feature_file_nb_parameters,feature_file_nb_variables,feature_file_nb_resources,feature_file_fanin,feature_Graph_History_std_degree_centrality,feature_Graph_History_network_density,feature_Graph_History_Degree_centrality,feature_Graph_History_betweenness_centrality,feature_Graph_History_closeness_centrality,feature_Graph_ContentSimilarity_std_degree_centrality,feature_Graph_ContentSimilarity_network_density,feature_Graph_ContentSimilarity_Degree_centrality,feature_Graph_ContentSimilarity_betweenness_centrality,feature_Graph_ContentSimilarity_closeness_centrality,feature_Graph_PathSimilarity_std_degree_centrality,feature_Graph_PathSimilarity_network_density,feature_Graph_PathSimilarity_Degree_centrality,feature_Graph_PathSimilarity_betweenness_centrality,feature_Graph_PathSimilarity_closeness_centrality
secure-windows,799,19,13,0.06,0,37,36,1,18.94,30.33,0.33,1,253,0.2,0.25,1,0,1,0,0.18,0.09,0.28,0,0.53,0.32,0.91,1.93,0,0.96,0,1,2.01,0,1
secure-windows,800,38,2,0.03,0,10,9,1,10.19,11,1,3,253,0.25,0.17,1,1,1,0,0.18,0.09,0.08,0,0.5,0.32,0.91,1.92,0,0.96,0,1,2.01,0,1
puppet-tripleo,801,499,1,0.01,5,198,150,48,12.76,15.74,1.33,2,41,0.09,0.64,44,38,7,0,0.33,0.14,0.74,0.01,0.58,0.34,0.8,1.93,0,0.96,0,1,2,0,1
puppet-tripleo,802,489,26,0.01,5,198,150,48,12.76,15.49,1.3,2,41,0.09,0.8,44,34,7,0,0.33,0.14,0.74,0.01,0.58,0.34,0.8,1.93,0,0.96,0,1,2,0,1
puppet-tripleo,803,427,81,0.02,7,199,150,49,12.76,15,1.5,2,42,0.09,1.45,47,33,7,0,0.33,0.14,0.83,0.06,0.61,0.34,0.8,1.93,0,0.96,0.08,1,2,0,1
puppet-tripleo,804,199,2,0.02,31,222,153,69,18.56,22.14,3.16,21,177,0.11,0.76,20,4,4,0,0.33,0.14,0.83,0.01,0.6,0.34,0.8,1.93,0,0.97,0,1,2,0,1
puppet-tripleo,805,199,52,0.02,31,222,153,69,18.56,21.58,3.11,21,177,0.11,0.9,20,4,4,0,0.33,0.14,0.83,0.01,0.6,0.34,0.8,1.93,0,0.97,0,1,2,0,1
puppet-tripleo,806,206,23,0.02,31,222,153,69,18.56,21.15,3.03,21,177,0.12,1.67,21,4,4,0,0.33,0.14,0.83,0.01,0.6,0.34,0.8,1.93,0,0.97,0,1,2,0,1
puppet-tripleo,807,155,57,0.02,1,10,4,6,5.57,3.33,2.33,6,153,0.1,0.1,19,2,3,0,0.33,0.14,0.04,0,0.37,0.34,0.8,1.9,0,0.95,0,1,2,0,1
puppet-tripleo,808,34,4,0.1,2,181,143,38,67.75,113.5,21.5,1,163,0.01,0.14,1,0,3,0,0.33,0.14,0.67,0,0.56,0.34,0.8,1.73,0,0.88,0,1,2,0,1
puppet-tripleo,809,33,10,0.06,0,5,3,2,6.9,4,3,1,45,0.02,0.09,3,0,2,0,0.33,0.14,0.02,0,0.38,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,810,124,56,0.04,4,208,150,58,39.4,47.43,7.36,42,190,0.06,0.48,16,2,5,0,0.33,0.14,0.77,0,0.59,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,811,87,46,0.02,2,19,13,6,9.39,7.67,2,17,125,0.05,0.1,4,2,2,0,0.33,0.14,0.07,0,0.4,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,812,39,3,0.05,9,188,148,40,44.45,69,7.5,8,153,0.02,0.15,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,813,39,4,0.05,9,188,148,40,44.42,59.57,6.43,10,153,0.03,0.25,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,814,40,1,0.05,10,188,148,40,44.4,53,5.62,13,153,0.04,0.25,1,0,2,0,0.33,0.14,0.7,0.01,0.57,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,815,131,1,0.03,7,214,153,61,20.29,24.58,3.15,42,190,0.1,0.62,12,6,4,0,0.33,0.14,0.8,0,0.59,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,816,156,11,0.03,3,221,157,64,21.97,25.12,4.81,37,190,0.1,0.9,20,3,4,0,0.33,0.14,0.82,0.07,0.6,0.34,0.8,1.9,0,0.95,0,1,2,0,1
puppet-tripleo,817,155,65,0.03,3,222,157,65,21.97,25,5.11,37,191,0.11,1.36,20,3,4,0,0.33,0.14,0.84,0.09,0.61,0.34,0.8,1.9,0,0.95,0.08,1,2,0,1
puppet-tripleo,818,155,2,0.03,3,228,163,65,21.97,25.32,4.93,37,197,0.11,1.9,20,3,4,0,0.32,0.13,0.85,0.11,0.61,0.34,0.8,1.9,0,0.95,0.2,0.98,2,0.02,1
puppet-tripleo,819,36,4,0.06,3,186,148,38,39.23,60.57,6.14,7,175,0.04,0.27,1,0,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,820,36,2,0.06,3,186,148,38,39.21,53.75,5.38,11,175,0.04,0.29,1,0,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,821,331,41,0.01,18,234,155,79,14.57,16.67,3.74,38,177,0.11,0.73,48,25,3,0,0.33,0.14,0.87,0.05,0.61,0.34,0.8,1.98,0,0.99,0,1,2,0,1
puppet-tripleo,822,334,71,0.01,18,240,158,82,14.57,16.35,3.78,41,183,0.11,0.9,48,25,3,0,0.32,0.13,0.88,0.07,0.61,0.34,0.8,1.98,0,0.99,0.19,0.98,2,0.02,1
puppet-tripleo,823,336,4,0.01,18,241,159,82,14.57,16.56,3.68,55,184,0.11,1,48,25,3,0,0.32,0.13,0.89,0.07,0.61,0.34,0.8,1.98,0,0.99,0.2,0.98,2,0.02,1
puppet-tripleo,824,335,1,0.01,19,241,159,82,14.57,16.21,3.67,55,184,0.11,1,48,25,3,0,0.32,0.13,0.89,0.07,0.61,0.34,0.8,1.98,0,0.99,0.2,0.98,2,0.02,1
puppet-tripleo,825,345,12,0.01,19,241,159,82,14.57,15.86,3.6,55,184,0.11,1.43,48,29,3,0,0.32,0.13,0.89,0.07,0.61,0.34,0.8,1.98,0,0.99,0.2,0.98,2,0.02,1
puppet-tripleo,826,359,16,0.01,20,241,159,82,14.57,15.52,3.55,55,184,0.11,2,50,30,3,0,0.32,0.13,0.89,0.07,0.61,0.34,0.8,1.98,0,0.99,0.2,0.98,2,0.02,1
puppet-tripleo,827,346,13,0.01,19,241,159,82,14.57,15.22,3.58,56,184,0.11,5,48,29,3,0,0.32,0.13,0.9,0.08,0.61,0.34,0.8,1.98,0,0.99,0.2,0.98,2,0.02,1
puppet-tripleo,828,49,6,0.06,5,4,2,2,4.94,3,2,1,7,0.03,0.05,3,1,3,0,0.33,0.14,0.01,0,0.37,0.34,0.8,1.87,0,0.94,0,1,2,0,1
puppet-tripleo,829,43,8,0.07,3,191,151,40,61.01,85.12,5.62,6,163,0.05,0.57,2,2,3,0,0.33,0.14,0.71,0,0.57,0.34,0.8,1.71,0,0.87,0,1,2,0,1
puppet-tripleo,830,190,27,0.02,1,188,144,44,17.91,27,5.89,3,14,0.04,0.35,15,8,3,0,0.33,0.14,0.7,0.01,0.57,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,831,211,19,0.01,1,194,148,46,17.9,22.91,5,5,20,0.05,0.57,15,12,3,0,0.32,0.13,0.72,0.03,0.58,0.34,0.8,1.96,0,0.98,0.19,0.98,2,0.02,1
puppet-tripleo,832,211,6,0.01,1,194,148,46,17.9,21.42,4.58,5,20,0.05,0.8,15,12,3,0,0.32,0.13,0.72,0.03,0.58,0.34,0.8,1.96,0,0.98,0.19,0.98,2,0.02,1
puppet-tripleo,833,211,2,0.01,1,195,149,46,17.91,22.85,4.69,5,21,0.05,2.25,15,12,3,0,0.32,0.13,0.76,0.04,0.59,0.34,0.8,1.96,0,0.98,0.2,0.98,2,0.02,1
puppet-tripleo,834,36,4,0.06,5,187,149,38,64.51,94.83,7.17,9,176,0.04,0.29,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.77,0,0.9,0,1,2,0,1
puppet-tripleo,835,37,4,0.06,3,187,148,39,84.93,134.33,14.67,9,127,0.02,0.21,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.75,0,0.89,0,1,2,0,1
puppet-tripleo,836,88,20,0.05,7,203,151,52,46.42,62.27,5.82,21,175,0.06,0.48,5,6,4,0,0.33,0.14,0.76,0,0.59,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,837,95,15,0.04,7,203,151,52,46.41,57.42,5.33,23,175,0.06,0.83,6,6,4,0,0.33,0.14,0.76,0,0.59,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,838,146,64,0.04,1,10,4,6,3.78,2.17,1.67,41,153,0.15,0.14,19,3,5,0,0.33,0.14,0.04,0,0.37,0.34,0.8,1.94,0,0.97,0,1,2,0,1
puppet-tripleo,839,146,2,0.04,1,10,4,6,3.78,2.86,1.43,43,153,0.17,0.4,19,3,5,0,0.33,0.14,0.04,0.01,0.38,0.34,0.8,1.94,0,0.97,0,1,2,0,1
puppet-tripleo,840,60,1,0.05,5,186,146,40,26.65,38.62,5.88,9,175,0.03,0.19,3,2,3,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.77,0,0.9,0,1,2,0,1
puppet-tripleo,841,63,3,0.05,6,186,146,40,26.64,34.44,5.33,9,175,0.04,0.3,3,2,3,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.77,0,0.9,0,1,2,0,1
puppet-tripleo,842,63,8,0.05,6,186,146,40,26.63,31.3,5.1,11,175,0.04,0.3,3,2,3,0,0.33,0.14,0.7,0.01,0.57,0.34,0.8,1.77,0,0.9,0,1,2,0,1
puppet-tripleo,843,34,4,0.06,3,187,149,38,60.6,90.67,7.17,8,175,0.03,0.24,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,844,136,24,0.02,1,188,149,39,31.6,48,5,4,128,0.04,0.35,20,2,3,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,845,136,32,0.02,1,188,149,39,31.59,43.4,4.7,4,128,0.05,0.57,20,2,3,0,0.33,0.14,0.71,0.01,0.57,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,846,36,4,0.06,3,188,148,40,38.23,58.43,7.29,13,178,0.04,0.43,1,0,2,0,0.33,0.14,0.7,0.01,0.57,0.34,0.8,1.76,0,0.89,0,1,2,0,1
puppet-tripleo,847,90,20,0.05,5,204,151,53,21.93,26.53,2.77,41,177,0.09,0.71,5,6,4,0,0.33,0.14,0.76,0,0.58,0.34,0.8,1.89,0,0.95,0,1,2,0,1
puppet-tripleo,848,97,15,0.04,5,205,152,53,21.93,26.48,2.68,48,178,0.09,1.33,6,6,4,0,0.33,0.14,0.79,0.01,0.59,0.34,0.8,1.89,0,0.95,0.08,1,2,0,1
puppet-tripleo,849,290,24,0.02,2,190,147,43,14.79,19.25,2.75,6,18,0.08,0.7,24,11,5,0,0.33,0.14,0.71,0,0.58,0.34,0.8,1.95,0,0.97,0,1,2,0,1
puppet-tripleo,850,290,30,0.02,2,191,147,44,14.8,19.38,3.24,8,19,0.08,1.27,24,11,5,0,0.33,0.14,0.8,0.05,0.6,0.34,0.8,1.95,0,0.97,0.08,1,2,0,1
puppet-tripleo,851,56,24,0.04,1,23,10,13,15.56,9.2,7,4,60,0.1,0.2,5,0,2,0,0.33,0.14,0.09,0,0.38,0.34,0.8,1.77,0,0.89,0,1,2,0,1
puppet-tripleo,852,56,2,0.04,1,24,10,14,15.58,11.33,8,9,61,0.09,0.36,5,0,2,0,0.33,0.14,0.13,0.02,0.4,0.34,0.8,1.77,0,0.89,0.08,1,2,0,1
puppet-tripleo,853,56,2,0.04,1,30,16,14,15.59,14.57,6.86,9,67,0.06,0.5,5,0,2,0,0.32,0.13,0.24,0.04,0.42,0.34,0.8,1.77,0,0.89,0.2,0.98,2,0.02,1
puppet-tripleo,854,65,51,0.03,2,18,13,5,11.62,9.5,2.5,22,125,0.05,0.1,2,1,2,0,0.33,0.14,0.07,0,0.4,0.34,0.8,1.81,0,0.91,0,1,2,0,1
puppet-tripleo,855,304,31,0.02,13,242,154,88,11.71,12.58,1.87,51,190,0.22,1.62,37,8,5,0,0.33,0.14,0.9,0.04,0.61,0.34,0.8,1.99,0,0.99,0,1,2,0,1
puppet-tripleo,856,311,15,0.02,13,242,154,88,11.71,12.23,1.84,53,190,0.22,3.25,38,8,5,0,0.33,0.14,0.9,0.04,0.61,0.34,0.8,1.99,0,0.99,0,1,2,0,1
puppet-tripleo,857,311,2,0.02,13,242,154,88,11.71,12.28,1.82,59,190,0.23,4,38,8,5,0,0.33,0.14,0.9,0.04,0.61,0.34,0.8,1.99,0,0.99,0,1,2,0,1
puppet-tripleo,858,34,4,0.06,4,187,149,38,88.19,133.25,10.75,10,175,0.02,0.2,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.73,0,0.88,0,1,2,0,1
puppet-tripleo,859,382,3,0.01,1,75,66,9,5.83,5.68,0.45,5,16,0.09,0.4,30,35,5,0,0.33,0.14,0.28,0.01,0.43,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,860,372,24,0.01,1,75,66,9,5.83,5.67,0.44,5,16,0.09,0.5,30,31,5,0,0.33,0.14,0.28,0.01,0.43,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,861,372,36,0.01,1,76,66,10,5.83,6.08,0.75,6,17,0.09,0.91,30,31,5,0,0.33,0.14,0.38,0.04,0.46,0.34,0.8,1.96,0,0.98,0.08,1,2,0,1
puppet-tripleo,862,156,47,0.01,1,26,10,16,16.47,8.71,8.43,8,129,0.1,0.2,15,0,2,0,0.33,0.14,0.1,0,0.38,0.34,0.8,1.78,0,0.9,0,1,2,0,1
puppet-tripleo,863,156,2,0.01,1,27,10,17,16.48,10.38,9,11,130,0.08,0.36,15,0,2,0,0.33,0.14,0.14,0.02,0.4,0.34,0.8,1.78,0,0.9,0.08,1,2,0,1
puppet-tripleo,864,156,2,0.01,1,33,16,17,16.49,13,8,11,136,0.06,0.5,15,0,2,0,0.32,0.13,0.25,0.05,0.42,0.34,0.8,1.78,0,0.9,0.2,0.98,2,0.02,1
puppet-tripleo,865,57,12,0.04,3,186,148,38,25.75,38.08,3.75,4,175,0.06,0.45,4,2,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.8,0,0.91,0,1,2,0,1
puppet-tripleo,866,59,2,0.04,3,186,148,38,25.74,35.62,3.46,7,175,0.06,0.48,4,2,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.8,0,0.91,0,1,2,0,1
puppet-tripleo,867,59,8,0.04,3,186,148,38,25.74,33.5,3.21,7,175,0.06,0.48,4,2,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.8,0,0.91,0,1,2,0,1
puppet-tripleo,868,85,1,0.04,7,204,148,56,39.25,50,9.3,17,190,0.04,0.22,9,1,3,0,0.33,0.14,0.76,0.01,0.58,0.34,0.8,1.87,0,0.94,0,1,2,0,1
puppet-tripleo,869,84,28,0.04,6,204,148,56,39.24,45.55,8.55,17,190,0.04,0.3,9,1,3,0,0.33,0.14,0.76,0.01,0.58,0.34,0.8,1.87,0,0.94,0,1,2,0,1
puppet-tripleo,870,80,12,0.03,1,193,148,45,43.75,65,12.75,1,163,0.02,0.19,7,1,2,0,0.33,0.14,0.72,0,0.58,0.34,0.8,1.81,0,0.91,0,1,2,0,1
puppet-tripleo,871,80,2,0.03,1,194,149,45,43.73,57,10.2,1,164,0.03,0.5,7,1,2,0,0.33,0.14,0.73,0.01,0.58,0.34,0.8,1.81,0,0.91,0.08,1,2,0,1
puppet-tripleo,872,45,8,0.05,3,184,144,40,31.03,48.6,9.4,5,175,0.02,0.15,2,0,2,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.78,0,0.9,0,1,2,0,1
puppet-tripleo,873,72,7,0.06,1,99,99,0,20.05,26.43,0.07,1,190,0.04,0.3,3,0,4,0,0.33,0.14,0.37,0,0.5,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,874,48,7,0.04,1,26,10,16,18.88,9.83,9.83,10,164,0.1,0.2,0,0,2,0,0.33,0.14,0.1,0,0.38,0.34,0.8,1.76,0,0.89,0,1,2,0,1
puppet-tripleo,875,35,4,0.06,3,187,149,38,90.85,136,10.75,11,177,0.02,0.19,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.76,0,0.89,0,1,2,0,1
puppet-tripleo,876,65,5,0.05,8,183,143,40,30.24,47.8,9.4,12,175,0.02,0.15,4,2,3,0,0.33,0.14,0.68,0.01,0.56,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,877,40,29,0.05,9,183,143,40,30.22,40,8,12,175,0.02,0.2,1,0,2,0,0.33,0.14,0.68,0.01,0.56,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,878,40,4,0.05,9,183,143,40,30.2,34.71,7.29,13,175,0.03,0.25,1,0,2,0,0.33,0.14,0.69,0.01,0.57,0.34,0.8,1.72,0,0.88,0,1,2,0,1
puppet-tripleo,879,122,4,0.03,3,115,114,1,11.98,15.57,0.64,2,157,0.05,0.4,7,5,4,0,0.33,0.14,0.43,0,0.51,0.34,0.8,1.89,0,0.95,0,1,2,0,1
puppet-tripleo,880,104,28,0.02,3,115,114,1,11.98,14.87,0.6,2,157,0.05,0.73,7,5,2,0,0.33,0.14,0.44,0,0.51,0.34,0.8,1.89,0,0.95,0,1,2,0,1
puppet-tripleo,881,100,16,0.04,1,101,100,1,20.27,25,0.12,2,43,0.04,0.64,7,4,4,0,0.33,0.14,0.38,0,0.5,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,882,51,1,0.04,4,183,143,40,23.39,31.62,5.88,1,190,0.04,0.47,3,0,2,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.77,0,0.9,0,1,2,0,1
puppet-tripleo,883,51,2,0.04,4,184,143,41,23.38,28.22,5.33,1,191,0.04,0.7,3,0,2,0,0.33,0.14,0.68,0.01,0.56,0.34,0.8,1.77,0,0.9,0.08,1,2,0,1
puppet-tripleo,884,84,13,0.02,1,208,150,58,37.95,48.14,10.14,38,175,0.02,0.12,10,3,2,0,0.33,0.14,0.77,0,0.59,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,885,84,24,0.02,1,208,150,58,37.94,43.88,10.62,51,175,0.02,0.14,10,3,2,0,0.33,0.14,0.77,0,0.59,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,886,40,8,0.08,2,190,150,40,72.15,104.2,9,5,165,0.02,0.29,2,0,3,0,0.33,0.14,0.71,0,0.57,0.34,0.8,1.76,0,0.89,0,1,2,0,1
puppet-tripleo,887,282,15,0.02,20,206,154,52,11.76,14.43,1.33,4,178,0.15,0.96,19,13,6,1,0.33,0.14,0.77,0.03,0.59,0.34,0.8,1.98,0,0.99,0,1,2,0,1
puppet-tripleo,888,282,72,0.02,20,206,154,52,11.76,14.21,1.33,4,178,0.14,1.3,19,13,6,1,0.33,0.14,0.77,0.03,0.59,0.34,0.8,1.98,0,0.99,0,1,2,0,1
puppet-tripleo,889,36,4,0.06,3,182,143,39,69.23,114.5,22,11,58,0.01,0.14,1,0,2,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.76,0,0.89,0,1,2,0,1
puppet-tripleo,890,56,4,0.08,3,5,1,4,5.92,2,4,7,163,0.05,0.05,2,0,4,0,0.33,0.14,0.02,0,0.35,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,891,120,6,0.04,1,183,143,40,19.41,29.38,6.88,2,190,0.04,0.27,8,7,4,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,892,79,47,0.04,1,183,143,40,19.4,23.7,5.7,2,190,0.05,0.4,5,3,3,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,893,92,19,0.04,1,183,143,40,19.39,21.64,5.27,2,190,0.05,0.4,8,4,3,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.85,0,0.93,0,1,2,0,1
puppet-tripleo,894,72,20,0.03,2,201,153,48,42.89,62.57,8,17,163,0.04,0.26,4,2,2,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,895,72,32,0.03,2,201,153,48,42.87,54.88,7.12,17,163,0.04,0.33,4,2,2,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,896,74,2,0.03,2,202,154,48,42.86,51.56,6.33,29,164,0.05,2,4,2,2,0,0.33,0.14,0.76,0.02,0.58,0.34,0.8,1.83,0,0.92,0.08,1,2,0,1
puppet-tripleo,897,78,6,0.03,2,202,154,48,42.84,46.5,5.8,29,164,0.05,2,4,2,2,0,0.33,0.14,0.76,0.02,0.59,0.34,0.8,1.83,0,0.92,0.08,1,2,0,1
puppet-tripleo,898,84,13,0.02,1,208,150,58,37.95,48.14,10.14,41,178,0.02,0.12,10,3,2,0,0.33,0.14,0.77,0,0.59,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,899,84,24,0.02,1,208,150,58,37.94,43.88,10.62,54,178,0.02,0.21,10,3,2,0,0.33,0.14,0.77,0,0.59,0.34,0.8,1.86,0,0.93,0,1,2,0,1
puppet-tripleo,900,84,2,0.02,1,214,156,58,37.94,42.78,9.44,56,184,0.02,0.3,10,3,2,0,0.32,0.13,0.8,0.03,0.6,0.34,0.8,1.86,0,0.93,0.19,0.98,2,0.02,1
puppet-tripleo,901,114,24,0.05,3,187,149,38,23.21,35.67,3.58,2,186,0.04,0.35,8,3,5,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.81,0,0.91,0,1,2,0,1
puppet-tripleo,902,96,18,0.04,2,187,149,38,23.2,33.23,3.31,3,186,0.04,0.35,8,3,4,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.81,0,0.91,0,1,2,0,1
puppet-tripleo,903,46,23,0.07,1,184,144,40,47.14,76.67,15.33,1,44,0.02,0.14,2,0,3,0,0.33,0.14,0.69,0.01,0.57,0.34,0.8,1.71,0,0.87,0,1,2,0,1
puppet-tripleo,904,72,13,0.06,5,201,151,50,34.38,46.5,4.57,7,190,0.04,0.33,5,4,4,0,0.33,0.14,0.75,0,0.58,0.34,0.8,1.78,0,0.9,0,1,2,0,1
puppet-tripleo,905,72,20,0.06,5,201,151,50,34.37,43.53,4.33,8,190,0.04,0.33,5,4,4,0,0.33,0.14,0.75,0,0.58,0.34,0.8,1.78,0,0.9,0,1,2,0,1
puppet-tripleo,906,43,2,0.05,1,3,1,2,3.96,2,2,4,157,0.14,0.05,0,0,2,0,0.33,0.14,0.01,0,0.01,0.34,0.8,1.73,0,0.88,0,1,2,0,1
puppet-tripleo,907,35,4,0.06,4,192,150,42,34.21,49.82,4.73,17,156,0.05,0.4,1,0,2,0,0.33,0.14,0.72,0,0.58,0.34,0.8,1.74,0,0.88,0,1,2,0,1
puppet-tripleo,908,81,5,0.03,11,192,149,43,12.01,16.88,2.54,7,175,0.08,0.52,3,0,2,0,0.33,0.14,0.72,0.01,0.57,0.34,0.8,1.94,0,0.97,0,1,2,0,1
puppet-tripleo,909,81,12,0.03,11,192,149,43,12.01,16.3,2.48,7,175,0.08,0.7,3,0,2,0,0.33,0.14,0.72,0.01,0.57,0.34,0.8,1.94,0,0.97,0,1,2,0,1
puppet-tripleo,910,86,14,0.02,2,2,0,2,4.94,3,2,5,154,0.05,0.05,9,5,2,0,0.33,0.14,0.01,0,0,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,911,135,38,0.02,2,2,0,2,4.94,3.67,0.67,9,154,0.1,0.19,16,8,3,0,0.33,0.14,0.03,0.01,0.37,0.34,0.8,1.83,0,0.92,0,1,2,0,1
puppet-tripleo,912,145,10,0.04,10,202,152,50,19.6,24.06,2.49,17,175,0.12,1.05,10,11,5,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,913,145,34,0.04,10,202,152,50,19.6,23.44,2.44,18,175,0.12,1.05,10,11,5,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,914,152,15,0.03,10,202,152,50,19.6,22.95,2.38,18,175,0.12,1.83,11,11,5,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.96,0,0.98,0,1,2,0,1
puppet-tripleo,915,40,4,0.05,9,187,148,39,52.74,82.4,8.8,8,175,0.02,0.15,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.82,0,0.92,0,1,2,0,1
puppet-tripleo,916,40,4,0.05,9,187,148,39,52.71,69.17,7.33,10,175,0.03,0.25,1,0,2,0,0.33,0.14,0.7,0,0.57,0.34,0.8,1.82,0,0.92,0,1,2,0,1
puppet-tripleo,917,41,1,0.05,10,187,148,39,52.67,60.29,6.29,13,175,0.04,0.25,1,0,2,0,0.33,0.14,0.7,0.01,0.57,0.34,0.8,1.82,0,0.92,0,1,2,0,1
puppet-tripleo,918,48,8,0.07,1,11,4,7,4.45,2.25,2.25,2,15,0.04,0.21,8,0,3,0,0.33,0.14,0.04,0,0.39,0.34,0.8,1.88,0,0.94,0,1,2,0,1
puppet-tripleo,919,11,2,0.2,0,3,3,0,2.98,3,0,3,156,0.12,0.1,1,0,2,0,0.33,0.14,0.01,0,0.36,0.34,0.8,1.62,0,0.84,0,1,2,0,1
puppet-tripleo,920,37,4,0.06,3,182,143,39,68.24,113.5,22,12,178,0.01,0.14,1,0,2,0,0.33,0.14,0.68,0,0.56,0.34,0.8,1.8,0,0.91,0,1,2,0,1
puppet-tripleo,921,116,26,0.04,6,201,150,51,21.96,28.95,3.89,43,175,0.07,0.6,8,6,4,0,0.33,0.14,0.75,0.01,0.58,0.34,0.8,1.93,0,0.97,0,1,2,0,1
puppet-tripleo,922,123,15,0.03,6,201,150,51,21.96,27.85,3.7,48,175,0.07,1,9,6,4,0,0.33,0.14,0.75,0.02,0.59,0.34,0.8,1.93,0,0.97,0,1,2,0,1
puppet-tripleo,923,85,20,0.05,5,185,145,40,50.35,74.5,11.5,40,175,0.02,0.19,5,6,4,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.82,0,0.92,0,1,2,0,1
puppet-tripleo,924,92,17,0.05,5,185,145,40,50.31,60.2,9.2,41,175,0.02,0.33,6,6,4,0,0.33,0.14,0.69,0,0.57,0.34,0.8,1.82,0,0.92,0,1,2,0,1
